ISIN,COMPANY_NAME,EXCHANGE_LISTING,NSE_SYMBOL,BSE_SCRIP_CD,BSE_SCRIP_ID
INF204KB16U2,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,bse,,543176,11MPR
INF204KB11U3,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,bse,,543177,11QPD
INF204KB12U1,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,bse,,543178,11QPR
INF204KB15S8,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),bse,,543149,08BPB
INF204KB17R6,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),bse,,543151,08ABB
INF204KB11S7,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),bse,,543170,08ADD
INF204KB12S5,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),bse,,543145,08ADR
INF204KB18R4,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),bse,,543153,08AGG
INF204KB13S3,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),bse,,543147,08AMD
INF204KB14S1,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),bse,,543148,08AMR
INF204KB10S9,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),bse,,543168,08AQR
INF204KB19R2,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),bse,,543155,08AQD
INF204KB10T7,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),bse,,543169,08DPR
INF204KB19S0,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),bse,,543156,08DPD
INF204KB16S6,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),bse,,543150,08GPG
INF204KB11T5,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),bse,,543144,08MPD
INF204KB12T3,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),bse,,543146,08MPR
INF204KB17S4,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),bse,,543152,08QPD
INF204KB18S2,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),bse,,543154,08QPR
INF204K014N5,NIPPON INDIA ETF NIFTY 100,bse,,537483,NIF100BEES
INF204KB14I2,Nippon India ETF Nifty 50 BeES,bse,,590103,NIFTYBEES
INF732E01128,Nippon India ETF Nifty 50 Shariah BeES,bse,,590109,SHARIABEES
INF204KB15I9,Nippon India ETF Nifty Bank BeES,bse,,590106,BANKBEES
INF732E01268,Nippon India ETF Nifty Infrastructure BeES,bse,,543255,INFRABEES
INF204KB15V2,Nippon India ETF Nifty IT,bse,,590141,ITBEES
INF204KB1V68,Nippon India ETF Nifty Midcap 150,bse,,590144,MID150BEES
INF732E01045,Nippon India ETF Nifty Next 50 Junior BeES,bse,,590104,JUNIORBEES
INF204KB16I7,Nippon India ETF Nifty PSU Bank BeES,bse,,590108,PSUBNKBEES
INF204KA1UN7,Nippon India ETF S&P BSE Sensex,bse,,538683,SENSEXBEES
INF204KB15D0,Nippon India ETF S&P BSE Sensex Next 50,bse,,542747,SNXT50BEES
INF204KC1GH6,Nippon India Nifty India Manufacturing ETF,bse,,544493,MANUFGBEES
INF204KC1089,Nippon India Nifty Pharma ETF,bse,,590142,PHARMABEES
INE298J01013,Nippon Life India Asset Management Limited,both nse/bse,NAM-INDIA,540767,NAM-INDIA
INE368I01016,Niraj Cement Structurals Limited,both nse/bse,NIRAJ,532986,NIRAJ
INE326T01011,Niraj Ispat Industries Limited,nse,NIRAJISPAT,,
INE242B01018,Nirav Commercials Ltd,bse,,512425,NIRAVCOM
INE910A01012,Nirlon Limited,both nse/bse,NIRLON,500307,NIRLON
INE0CPQ01010,Nirmitee Robotics India Ltd,bse,,543194,NIRMITEE
INE0M3X01010,NIS Management Ltd,bse,,544495,NISMGMT
INE0DQN01013,Nisus Finance Services Co Ltd,bse,,544296,NISUS
INE858F01012,Nitco Limited,both nse/bse,NITCO,532722,NITCO
INE861H01020,Nitin Castings Ltd,bse,,508875,NITINCAST
INE229H01012,Nitin Spinners Limited,both nse/bse,NITINSPIN,532698,NITINSPIN
INE439T01012,Nitiraj Engineers Limited,nse,NITIRAJ,,
INE265B01019,Nitta Gelatin India Limited,both nse/bse,NITTAGELA,506532,NITTAGELA
INE995S01015,Niva Bupa Health Insurance Company Limited,both nse/bse,NIVABUPA,544286,NIVABUPA
INE139E01028,Nivaka Fashions Ltd,bse,,542206,NIVAKA
INE552F01011,Nivi Trading Ltd,bse,,512245,ZNIVITRD
INE480D01010,Niyogin Fintech Ltd,bse,,538772,NIYOGIN
INE542C01019,NK Industries Limited,both nse/bse,NKIND,519494,NKIND
INE589A01014,NLC India Limited,both nse/bse,NLCINDIA,513683,NLCINDIA
INE584A01023,NMDC Limited,both nse/bse,NMDC,526371,NMDC
INE0NNS01018,NMDC Steel Limited,both nse/bse,NSLNISP,543768,NSLNISP
INE169F01014,NMS Global Ltd,bse,,522289,NMSGLOBAL
INE203Q01026,Noble Polymers Ltd,bse,,539200,NOBPOL
INE163A01018,NOCIL Limited,both nse/bse,NOCIL,500730,NOCIL
INE781B01015,Noida Toll Bridge Company Limited,both nse/bse,NOIDATOLL,532481,NOIDATOLL
INE369C01017,Norben Tea & Exports Limited,both nse/bse,NORBTEAEXP,519528,NORBTEAEXP
INE744C01029,Norris Medicines Ltd,bse,,524414,NORRIS
INE553C01016,North Eastern Carrying Corporation Limited,both nse/bse,NECCLTD,534615,NECCLTD
INE850M01015,Northern Arc Capital Limited,both nse/bse,NORTHARC,544260,NORTHARC
INE01BL01012,Northern Spirits Ltd,bse,,542628,NSL
INE736P01019,Northlink Fiscal and Capital Services Ltd,bse,,539110,NORTHLINK
INE317B01042,Nouveau Global Ventures Ltd,bse,,531465,NOUVEAU
INE02H701025,Nova Agritech Limited,both nse/bse,NOVAAGRI,544100,NOVAAGRI
INE608C01026,Nova Iron & Steel Ltd,bse,,513566,NOVIS
INE234A01025,Novartis India Limited,both nse/bse,NOVARTIND,500672,NOVARTIND
INE08JY01013,Novateor Research Laboratories Ltd,bse,,542771,NOVATEOR
INE314I01036,Novelix Pharmaceuticals Ltd,bse,,536565,NOVELIX
INE1TFS01019,Novus Loyalty Ltd,bse,,544735,NOVUS
INE446D01011,NPR Finance Ltd,bse,,530127,NPRFIN
INE349A01021,NRB Bearing Limited,both nse/bse,NRBBEARING,530367,NRBBEARING
INE047O01014,NRB Industrial Bearings Limited,both nse/bse,NIBL,535458,NIBL
INE0SLP01017,NSB BPO Solutions Ltd,bse,,544571,NSBBPO
INE920C01017,NTC Industries Ltd,bse,,526723,NTCIND
INE0ONG01011,NTPC Green Energy Limited,both nse/bse,NTPCGREEN,544289,NTPCGREEN
INE733E01010,NTPC Limited,both nse/bse,NTPC,532555,NTPC
INE096B01018,Nucleus Software Exports Limited,both nse/bse,NUCLEUS,531209,NUCLEUS
INE0VYX01018,Nukleus Office Solutions Ltd,bse,,544370,NUKLEUS
INE0JM501013,Nupur Recyclers Limited,nse,NRL,,
INE0DSF01015,Nureca Limited,both nse/bse,NURECA,543264,NURECA
INE882B01037,Nurture Well Industries Ltd,bse,,531889,NWIL
INE960H01012,Nutech Global Ltd,bse,,531304,NUTECGLOB
INE536C01029,Nutricircle Ltd,bse,,530219,NUTRICIRCLE
INE531F01023,Nuvama Wealth Management Limited,both nse/bse,NUVAMA,543988,NUVAMA
INE118D01016,Nuvoco Vistas Corporation Limited,both nse/bse,NUVOCO,543334,NUVOCO
INE812K01027,Nyssa Corporation Ltd,bse,,504378,NYSSACORP
INE118Q01018,O. P. Chains Ltd,bse,,539116,OPCHAINS
INE876A01023,Oasis Securities Ltd,bse,,512489,OASISEC
INE426Z01016,OBCL Limited,both nse/bse,OBCL,541206,OBCL
INE093I01010,Oberoi Realty Limited,both nse/bse,OBEROIRLTY,533273,OBEROIRLTY
INE860E01011,ObjectOne Information Systems Ltd,bse,,535657,OONE
INE0PK601023,OCCL Limited,both nse/bse,OCCLLTD,544278,OCCLLTD
INE711V01010,Oceanic Foods Ltd,bse,,540405,OCEANIC
INE513C01010,Octal Credit Capital Ltd,bse,,538894,OCTAL
INE117S01016,Octavius Plantations Ltd,bse,,542938,OCTAVIUSPL
INE208U01019,Octaware Technologies Ltd,bse,,540416,OCTAWARE
INE054301028,Odigma Consultancy Solutions Limited,both nse/bse,ODIGMA,544301,ODIGMA
INE839E01023,Odyssey Corporation Ltd,bse,,531996,ODYCORP
INE213B01019,Odyssey Technologies Ltd-$,bse,,530175,ODYSSEY
INE213A01029,Oil & Natural Gas Corporation Limited,both nse/bse,ONGC,500312,ONGC
INE591A01010,Oil Country Tubular Limited,both nse/bse,OILCOUNTUB,500313,OILCOUNTUB
INE274J01014,Oil India Limited,both nse/bse,OIL,533106,OIL
INE870B01024,OK Play India Ltd,bse,,526415,OKPLA
INE0LXG01040,Ola Electric Mobility Limited,both nse/bse,OLAELEC,544225,OLAELEC
INE0M3901015,Olatech Solutions Ltd,bse,,543578,OLATECH
INE260D01016,Olectra Greentech Limited,both nse/bse,OLECTRA,532439,OLECTRA
INE482O01021,Olympia Industries Ltd,bse,,521105,OLYMPTX
INE550L01013,Olympic Cards Ltd,bse,,534190,OLPCL
INE286E01019,Olympic Oil Industries Ltd,bse,,507609,OLYOI
INE1BZC01019,Om Freight Forwarders Limited,both nse/bse,OMFREIGHT,544564,OMFREIGHT
INE239D01028,OM INFRA LIMITED,both nse/bse,OMINFRAL,531092,OMINFRAL
INE0R8Q01018,Om Metallogic Ltd,bse,,544559,OML
INE25E901019,Om Power Transmission Limited,both nse/bse,OMPOWER,544750,OMPOWER
INE090B01011,Omax Autos Limited,both nse/bse,OMAXAUTO,520021,OMAXAUTO
INE800H01010,Omaxe Limited,both nse/bse,OMAXE,532880,OMAXE
INE112B01013,Omega Ag-Seeds Punjab Ltd,bse,,519479,OMEAG
INE113B01037,Omega Interactive Technologies Ltd,bse,,511644,OMEGAIN
INE501C01015,Omkar Pharmachem Ltd,bse,,532167,OMKARPH
INE369B01019,Omni AXs Software Ltd,bse,,532340,OMNIAX
INE0JFE01012,Omnipotent Industries Ltd,bse,,543400,OMNIPOTENT
INE0UH301010,Omnitech Engineering Limited,both nse/bse,OMNI,544720,OMNI
INE814D01010,Omnitex Industries India Ltd,bse,,514324,OMNITEX
INE982J01020,One 97 Communications Limited,both nse/bse,PAYTM,543396,PAYTM
INE670O01013,One Global Service Provider Ltd,bse,,514330,ONEGLOBAL
INE0HLU01028,One Mobikwik Systems Limited,both nse/bse,MOBIKWIK,544305,MOBIKWIK
INE840Y01029,One Point One Solutions Limited,both nse/bse,ONEPOINT,544748,ONEPOINT
INE0UR501013,Oneindig Technologies Ltd,bse,,544852,ONEINDIG
INE912L01015,Onelife Capital Advisors Limited,both nse/bse,ONELIFECAP,533632,ONELIFECAP
INE12F801023,OnEMI Technology Solutions Limited,both nse/bse,KISSHT,544754,KISSHT
INE125F01032,Onesource Industries And Ventures Ltd,bse,,530805,OIVL
INE013P01021,Onesource Specialty Pharma Limited,both nse/bse,ONESOURCE,544292,ONESOURCE
INE831A01028,Onida Electronics Limited,both nse/bse,ONIDA,500279,ONIDA
INE173M01012,Onix Solar Energy Ltd,bse,,513119,ONIXSOLAR
INE809I01019,OnMobile Global Limited,both nse/bse,ONMOBILE,532944,ONMOBILE
INE989S01042,Ontic Finserve Ltd,bse,,540386,ONTIC
INE229A01017,Onward Technologies Limited,both nse/bse,ONWARDTEC,517536,ONWARDTEC
INE350C01017,Optiemus Infracom Limited,both nse/bse,OPTIEMUS,530135,OPTIEMUS
INE031G01022,Optimus Finance Ltd,bse,,531254,OPTIFIN
INE881D01027,Oracle Financial Services Software Limited,both nse/bse,OFSS,532466,OFSS
INE231G01010,Orbit Exports Limited,both nse/bse,ORBTEXP,512626,ORBTEXP
INE215B01022,Orchasp Limited,both nse/bse,ORCHASP,532271,ORCHASP
INE191A01027,Orchid Pharma Limited,both nse/bse,ORCHPHARMA,524372,ORCHPHARMA
INE412E01011,Organic Coatings Ltd,bse,,531157,ORGCOAT
INE0MIO01019,Organic Recycling Systems Ltd,bse,,543997,ORGANICREC
INE730A01022,Oricon Enterprises Limited,both nse/bse,ORICONENT,513121,ORICONENT
INE607D01018,Orient Bell Limited,both nse/bse,ORIENTBELL,530365,ORIENTBELL
INE247F01018,Orient Beverages Ltd,bse,,507690,ORIBEVER
INE876N01018,Orient Cement Limited,both nse/bse,ORIENTCEM,535754,ORIENTCEM
INE569C01020,ORIENT CERATECH LIMITED,both nse/bse,ORIENTCER,504879,ORIENTCER
INE142Z01019,Orient Electric Limited,both nse/bse,ORIENTELEC,541301,ORIENTELEC
INE999K01014,Orient Green Power Company Limited,both nse/bse,GREENPOWER,533263,GREENPOWER
INE592A01026,Orient Paper & Industries Limited,both nse/bse,ORIENTPPR,502420,ORIENTPPR
INE609C01024,Orient Press Limited,both nse/bse,ORIENTLTD,526325,ORIENTLTD
INE0PPK01015,Orient Technologies Limited,both nse/bse,ORIENTTECH,544235,ORIENTTECH
INE681D01039,Orient Tradelink Ltd,bse,,531512,ORIENTTR
INE959C01023,Oriental Aromatics Limited,both nse/bse,OAL,500078,OAL
INE750A01020,Oriental Hotels Limited,both nse/bse,ORIENTHOT,500314,ORIENTHOT
INE457G01029,Oriental Rail Infrastructure Ltd,bse,,531859,ORIRAIL
INE998H01012,Oriental Trimex Limited,both nse/bse,ORIENTALTL,532817,ORIENTALTL
INE16NZ01023,Orkla India Limited,both nse/bse,ORKLAINDIA,544595,ORKLAINDIA
INE628B01034,Orosil Smiths India Ltd-$,bse,,531626,OROSMITHS
INE849L01019,Ortel Communications Limited,both nse/bse,ORTEL,539015,ORTEL
INE749B01020,ORTIN GLOBAL LIMITED,both nse/bse,ORTINGLOBE,539287,ORTINGLOBE
INE880P01015,Oseaspre Consultants Ltd,bse,,509782,OSEASPR
INE06IR01021,Osia Hyper Retail Limited,nse,OSIAHYPER,,
INE186R01013,Osiajee Texfab Ltd,bse,,540198,OSIAJEE
INE142A01012,Oswal Agro Mills Limited,both nse/bse,OSWALAGRO,500317,OSWALAGRO
INE143A01010,Oswal Greentech Limited,both nse/bse,OSWALGREEN,539290,OSWALGREEN
INE0BYP01024,Oswal Pumps Limited,both nse/bse,OSWALPUMPS,544418,OSWALPUMPS
INE910B01028,OTCO International Ltd,bse,,523151,OTCO
INE0RTI01017,Oval Projects Engineering Ltd,bse,,544498,OVAL
INE812S01012,Ovobel Foods Ltd,bse,,530741,OVOBELE
INE114D01015,Oxford Industries Ltd,bse,,514414,OXFORDIN
INE102E01018,Oxygenta Pharmaceutical Ltd,bse,,524636,OXYGENTAPH
INE953R01016,P N Gadgil Jewellers Limited,both nse/bse,PNGJL,544256,PNGJL
INE212Q01019,P. B. Films Ltd,bse,,539352,PBFL
INE0S3G01027,Pace Digitek Limited,both nse/bse,PACEDIGITK,544550,PACEDIGITK
INE0N1L01018,Pace E-Commerce Ventures Ltd,bse,,543637,PACE
INE883C01025,Pacific Industries Ltd,bse,,523483,PACIFICI
INE448D01025,Padam Cotton Yarns Ltd,bse,,531395,PADAMCO
INE243B01016,Padmalaya Telefilms Ltd,bse,,532350,PADMALAYAT
INE630U01014,Padmanabh Alloys & Polymers Ltd,bse,,531779,PADALPO
INE743D01011,Padmanabh Industries Ltd,bse,,526905,PADMAIND
INE761H01022,Page Industries Limited,both nse/bse,PAGEIND,532827,PAGEIND
INE420C01059,Paisalo Digital Limited,both nse/bse,PAISALO,532900,PAISALO
INE14LM01012,Pajson Agro India Ltd,bse,,544657,PAJSON
INE551D01018,PAKKA LIMITED,both nse/bse,PAKKA,516030,PAKKA
INE471W01019,Palash Securities Limited,both nse/bse,PALASHSECU,540648,PALASHSECU
INE239L01013,Palco Metals Ltd,bse,,539121,PALCO
INE838Z01012,Palm Jewels Ltd,bse,,541444,PALMJEWELS
INE218G01033,Palred Technologies Limited,both nse/bse,PALREDTEC,532521,PALREDTEC
INE648E01010,Pan Electronics India Ltd,bse,,517397,PANELEC
INE1N9E01015,PAN HR Solution Ltd,bse,,544698,PANHR
INE376A01032,Pan India Corporation Ltd,bse,,511525,PANINDIAC
INE516E01019,Panabyte Technologies Ltd,bse,,538742,PANABYTE
INE922B01023,Panacea Biotec Limited,both nse/bse,PANACEABIO,531349,PANACEABIO
INE895W01019,Panache Digilife Limited,nse,PANACHE,,
INE655P01029,Panafic Industrials Ltd,bse,,538860,PANAFIC
INE305C01029,Panama Petrochem Limited,both nse/bse,PANAMAPET,524820,PANAMAPET
INE013E01017,Panasonic Carbon India Company Ltd-$,bse,,508941,PANCARBON
INE795A01017,Panasonic Energy India Company Ltd-$,bse,,504093,PANAENERG
INE798F01010,Panchmahal Steel Ltd,bse,,513511,PANCHMAHQ
INE316G01019,Panchsheel Organics Ltd,bse,,531726,PANCHSHEEL
INE744D01019,Panjon Ltd,bse,,526345,PANJON
INE698B01011,Pankaj Polymers Ltd,bse,,531280,PANKAJPO
INE258R01028,Panorama Studios International Ltd,bse,,539469,PANORAMA
INE697V01011,Pansari Developers Limited,nse,PANSARI,,
INE945O01019,Panth Infinity Ltd,bse,,539143,PANTH
INE181D01014,Panther Industrial Products Ltd,bse,,524055,PANIDPR
INE167E01037,Panyam Cements & Mineral Industries Ltd,bse,,500322,PANCM
INE791C01012,Paos Industries Ltd,bse,,530291,PAOS
INE04LG01015,Par Drugs And Chemicals Limited,nse,PAR,,
INE0SMW01011,Paradeep Parivahan Ltd,bse,,544383,PPARIVAH
INE088F01024,Paradeep Phosphates Limited,both nse/bse,PARADEEP,543530,PARADEEP
INE883N01014,Parag Milk Foods Limited,both nse/bse,PARAGMILK,539889,PARAGMILK
INE015E01012,Paragon Finance Ltd,bse,,531255,PARAGONF
INE074B01023,Paramount Communications Limited,both nse/bse,PARACABLES,530555,PARACABLES
INE143I01013,Paramount Cosmetics India Ltd,bse,,507970,PARMCOS-B
INE045601023,Paras Defence and Space Technologies Limited,both nse/bse,PARAS,543367,PARAS
INE162C01024,Paras Petrofils Limited,both nse/bse,PARASPETRO,521246,PARASPETRO
INE119201023,Park Medi World Limited,both nse/bse,PARKHOSPS,544645,PARKHOSPS
INE750B01010,Parker Agrochem Exports Ltd-$,bse,,524628,PARKERAC
INE272G01014,Parle Industries Ltd,bse,,532911,PARLEIND
INE240T01014,Parmax Pharma Ltd,bse,,540359,PARMAX
INE0QQJ01021,Parmeshwar Metal Ltd,bse,,544330,PARMESHWAR
INE808R01012,Parmeshwari Silk Mills Ltd,bse,,540467,PARMSILK
INE383L01019,Parnax Lab Ltd,bse,,506128,PARNAXLAB
INE05MV01019,Parshva Enterprises Ltd,bse,,542694,PARSHVA
INE635I01018,Parshwanath Corporation Ltd,bse,,511176,PARSHWANA
INE561H01026,Parsvnath Developers Limited,both nse/bse,PARSVNATH,532780,PARSVNATH
INE295Z01015,Parvati Sweetners and Power Ltd,bse,,541347,PARVATI
INE604F01010,Pasari Spinning Mills Ltd,bse,,521080,PASARI
INE124Y01028,Pashupati Cotspin Limited,both nse/bse,PASHUPATI,544448,PASHUPATI
INE818B01023,Pasupati Acrylon Limited,both nse/bse,PASUPTAC,500456,PASUPTAC
INE909B01020,Pasupati Spinning & Weaving Mills Ltd,bse,,503092,PASUSPG
INE619A01035,Patanjali Foods Limited,both nse/bse,PATANJALI,500368,PATANJALI
INE473T01011,Patdiam Jewellery Ltd,bse,,539401,PJL
INE161701011,Patel Chem Specialities Ltd,bse,,544460,PATELCHEM
INE244B01030,Patel Engineering Limited,both nse/bse,PATELENG,531120,PATELENG
INE529D01014,Patel Integrated Logistics Limited,both nse/bse,PATINTLOG,526381,PATINTLOG
INE0R8B01010,Patel Retail Limited,both nse/bse,PATELRMART,544487,PATELRMART
INE082C01024,Patels Airtemp India Ltd,bse,,517417,PATELSAI
INE637N01014,Patidar Buildcon Ltd,bse,,524031,PATIDAR
INE0NPA01011,Patron Exim Ltd,bse,,543798,PATRON
INE790C01014,Patspin India Ltd,bse,,514326,PATSPINLTD
INE291E01019,Paul Merchants Limited,both nse/bse,PML,539113,PML
INE111F01024,Paushak Limited,both nse/bse,PAUSHAKLTD,532742,PAUSHAKLTD
INE07S101038,Pavna Industries Limited,both nse/bse,PAVNAIND,543915,PAVNAIND
INE417T01026,PB Fintech Limited,both nse/bse,POLICYBZR,543390,POLICYBZR
INE615W01011,PB Global Ltd,bse,,506580,PBGLOBAL
INE160H01019,PBA Infrastructure Ltd,bse,,532676,PBAINFRA
INE501F01018,PBM Polytex Ltd-$,bse,,514087,PBMPOLY
INE785M01021,PC Jeweller Limited,both nse/bse,PCJEWELLER,534809,PCJEWELLER
INE602A01031,PCBL Chemical Limited,both nse/bse,PCBL,506590,PCBL
INE834B01012,PCS Technology Ltd,bse,,517119,PCS
INE0ABU01016,PDP Shipping & Projects Ltd,bse,,544378,PSPL
INE111Q01021,PDS Limited,both nse/bse,PDSL,538730,PDSL
INE940H01022,Pearl Global Industries Limited,both nse/bse,PGIL,532808,PGIL
INE0GTX01019,Pearl Green Clubs and Resorts Ltd,bse,,543540,PGCRL
INE844A01013,Pearl Polymers Limited,both nse/bse,PEARLPOLY,523260,PEARLPOLY
INE484S01010,Pecos Hotels and Pubs Ltd,bse,,539273,PECOS
INE417E01010,Pee Cee Cosma Sope Ltd,bse,,524136,PCCOSMA
INE328D01011,Peeti Securities Ltd,bse,,531352,PEETISEC
INE138A01028,Peninsula Land Limited,both nse/bse,PENINLAND,503031,PENINLAND
INE932A01024,Pennar Industries Limited,both nse/bse,PENIND,513228,PENIND
INE702E01015,Pentokey Organy India Ltd,bse,,524210,PNTKYOR
INE814L01013,Perfect-Octave Media Projects Ltd,bse,,521062,OCTAVE
INE759I01024,Perfectpac Ltd,bse,,526435,PERFEPA
INE418E01018,Permanent Magnets Ltd-$,bse,,504132,PERMAGN
INE262H01021,Persistent Systems Limited,both nse/bse,PERSISTENT,533179,PERSISTENT
INE443P01038,Pervasive Commodities Ltd,bse,,517172,PERVASIVE
INE704F01018,Pet Plastics Ltd,bse,,524046,PETPLST
INE347G01014,Petronet LNG Limited,both nse/bse,PETRONET,532522,PETRONET
INE182A01018,Pfizer Limited,both nse/bse,PFIZER,500680,PFIZER
INE600F01018,PFL Infotech Ltd,bse,,531769,PFLINFOTC
INE457L01029,PG Electroplast Limited,both nse/bse,PGEL,533581,PGEL
INE078D01012,PG Foils Ltd,bse,,526747,PGFOILQ
INE160F01013,PH Capital Ltd,bse,,500143,PHCAP
INE486I01016,Phaarmasia Ltd,bse,,523620,PHRMASI
INE117D01018,Pharmaids Pharmaceuticals Ltd,bse,,524572,PHARMAID
INE245B01011,Phoenix International Ltd,bse,,526481,PHOENXINTL
INE813B01016,Photoquip India Ltd,bse,,526588,PHOTOQUP
INE0LP301011,Physicswallah Limited,both nse/bse,PWL,544609,PWL
INE037C01010,Phyto Chem India Ltd,bse,,524808,PHYTO
INE603J01030,PI Industries Limited,both nse/bse,PIIND,523642,PIIND
INE546C01010,Piccadily Agro Industries Limited,both nse/bse,PICCADIL,530305,PICCADIL
INE544C01023,Piccadily Sugar & Allied Industries Ltd,bse,,507498,PICCASUG
INE448B01029,Picturehouse Media Ltd,bse,,532355,PICTUREHS
INE318A01026,Pidilite Industries Limited,both nse/bse,PIDILITIND,500331,PIDILITIND
INE600A01035,PIL ITALICA LIFESTYLE LIMITED,both nse/bse,PILITA,500327,PILITA
INE417C01014,Pilani Investment and Industries Corporation Limited,both nse/bse,PILANIINVS,539883,PILANIINVS
INE15B701018,Pine Labs Limited,both nse/bse,PINELABS,544606,PINELABS
INE156C01018,Pioneer Embroideries Limited,both nse/bse,PIONEEREMB,514300,PIONEEREMB
INE746D01014,Pioneer Investcorp Limited,both nse/bse,PIONRINV,507864,PIONRINV
INE0R4W01015,Piotex Industries Ltd,bse,,544178,PIOTEX
INE202B01038,Piramal Finance Limited,both nse/bse,PIRAMALFIN,544597,PIRAMALFIN
INE0DK501011,Piramal Pharma Limited,both nse/bse,PPLPHARMA,543635,PPLPHARMA
INE450D01021,Pitti Engineering Limited,both nse/bse,PITTIENG,513519,PITTIENG
INE751B01018,Pix Transmissions Limited,both nse/bse,PIXTRANS,500333,PIXTRANS
INE083C01022,Plastiblends India Limited,both nse/bse,PLASTIBLEN,523648,PLASTIBLEN
INF769K30043,Platinum Hybrid Long-Short Fund – Direct Plan growth,bse,,544790,PHLSDG
INF769K30068,Platinum Hybrid Long-Short Fund – Direct Plan IDCW payout,bse,,544792,PHLSDDP
INF769K30050,Platinum Hybrid Long-Short Fund – Direct Plan IDCW reinvestments,bse,,544791,PHLSDDI
INF769K30035,Platinum Hybrid Long-Short Fund – Regular plan IDCW payout,bse,,544789,PHLSRDP
INF769K30019,Platinum Hybrid Long-Short Fund- Regular plan growth,bse,,544787,PHLSRG
INF769K30027,Platinum Hybrid Long-Short Fund- Regular plan IDCW reinvestments,bse,,544788,PHLSRDI
INE0PT501018,Platinum Industries Limited,both nse/bse,PLATIND,544134,PLATIND
INE0DTJ01015,PlatinumOne Business Services Ltd,bse,,543352,POBS
INE0INJ01017,Plaza Wires Limited,both nse/bse,PLAZACABLE,544003,PLAZACABLE
INE793G01035,PMC Fincorp Ltd,bse,,534060,PMCFIN
INE859A01011,PNB Gilts Limited,both nse/bse,PNBGILTS,532366,PNBGILTS
INE572E01012,PNB Housing Finance Limited,both nse/bse,PNBHOUSING,540173,PNBHOUSING
INE195J01029,PNC Infratech Limited,both nse/bse,PNCINFRA,539150,PNCINFRA
INE0NT601018,PNGS Gargi Fashion Jewellery Ltd,bse,,543709,GARGI
INE1RDG01013,PNGS Reva Diamond Jewellery Limited,both nse/bse,PNGSREVA,544718,PNGSREVA
INE035S01028,POCL Enterprises Ltd,bse,,539195,POEL
INE371C01013,Poddar Pigments Limited,both nse/bse,PODDARMENT,524570,PODDARMENT
INE637C01025,Pokarna Limited,both nse/bse,POKARNA,532486,POKARNA
INE689M01025,Polo Queen Industrial and Fintech Ltd,bse,,540717,PQIF
